player_name,club,age,position,minutes,goals,assists,contract_expires_year,market_value_million_eur
Yeray Álvarez,Athletic Club,22.0,DF,675.0,0.0,0.0,,15.0
Théo Pellenard,Bordeaux,23.0,DF,1428.0,0.0,1.0,,2.0
Maxime Poundjé,Bordeaux,24.0,DF,1703.0,0.0,1.0,,4.5
Nicolas de Préville,Bordeaux,26.0,FW,1934.0,4.0,4.0,,7.0
Jérôme Prior,Bordeaux,21.0,GK,180.0,0.0,0.0,,2.5
Youssouf Sabaly,Bordeaux,24.0,DF,3092.0,0.0,5.0,,7.0
Giacomo Bonaventura,Milan,27.0,MF,2541.0,8.0,2.0,,23.0
Thomas Touré,Bordeaux,23.0,MF,8.0,0.0,0.0,,1.5
Matías Vecino,Inter,25.0,MF,2137.0,3.0,2.0,,21.0
Unai Núñez,Athletic Club,20.0,DF,2850.0,1.0,0.0,,15.0
Jack Wilshere,Arsenal,25.0,MF,1193.0,1.0,3.0,,20.0
Benik Afobe,Bournemouth,24.0,"FW,MF",611.0,0.0,0.0,,10.0
Nathan Aké,Bournemouth,22.0,DF,3353.0,2.0,3.0,,15.0
Lewis Cook,Bournemouth,20.0,MF,2237.0,0.0,2.0,,20.0
Danny Drinkwater,Chelsea,27.0,MF,527.0,1.0,0.0,,20.0
James Tarkowski,Burnley,24.0,DF,2790.0,0.0,0.0,,15.0
Charlie Daniels,Bournemouth,30.0,"DF,MF",3002.0,1.0,3.0,,3.5
Jermain Defoe,Bournemouth,34.0,FW,1088.0,4.0,1.0,,2.5
Simon Francis,Bournemouth,32.0,DF,2705.0,0.0,1.0,,2.5
Ryan Fraser,Bournemouth,23.0,"MF,DF",2004.0,5.0,3.0,,6.0
Roberto Gagliardini,Inter,23.0,MF,1988.0,0.0,0.0,,20.0
Adrien Silva,Leicester City,28.0,"MF,FW",761.0,0.0,1.0,,20.0
Jordon Ibe,Bournemouth,21.0,"MF,FW",1995.0,2.0,6.0,,9.0
Joshua King,Bournemouth,25.0,"FW,MF",2453.0,8.0,3.0,,10.0
Gary Cahill,Chelsea,31.0,DF,2086.0,0.0,0.0,,15.0
Lys Mousset,Bournemouth,21.0,"FW,MF",596.0,2.0,0.0,,4.0
Marc Pugh,Bournemouth,30.0,"MF,FW",985.0,0.0,0.0,,1.5
Adam Smith,Bournemouth,26.0,"DF,MF",2071.0,1.0,3.0,,5.0
Junior Stanislas,Bournemouth,27.0,"MF,FW",1286.0,5.0,2.0,,4.5
Youri Tielemans,Monaco,20.0,MF,1568.0,0.0,1.0,,20.0
Callum Wilson,Bournemouth,25.0,FW,1981.0,8.0,2.0,,10.0
Sam Baldock,Brighton,28.0,"FW,MF",32.0,0.0,0.0,,3.0
Gaëtan Bong,Brighton,29.0,DF,2236.0,0.0,0.0,,1.5
Izzy Brown,Brighton,20.0,"MF,FW",311.0,0.0,0.0,,5.0
Bruno,Brighton,36.0,DF,2016.0,0.0,0.0,,0.075
Mamadou Sakho,Crystal Palace,27.0,DF,1600.0,1.0,2.0,,15.0
Eliaquim Mangala,Everton,26.0,DF,134.0,0.0,0.0,,15.0
Djené,Getafe,25.0,DF,3238.0,1.0,0.0,,15.0
Renato Sanches,Swansea City,19.0,MF,702.0,0.0,0.0,,20.0
Tomer Hemed,Brighton,30.0,FW,849.0,2.0,2.0,,2.5
Niklas Stark,Hertha BSC,22.0,"DF,MF",2210.0,1.0,1.0,,15.0
José Izquierdo,Brighton,25.0,"MF,FW",1984.0,5.0,3.0,,14.0
Manu Trigueros,Villarreal,25.0,MF,2690.0,3.0,4.0,,20.0
Anthony Knockaert,Brighton,25.0,"MF,FW",2421.0,3.0,1.0,,8.0
Jürgen Locadia,Brighton,23.0,"FW,MF",224.0,1.0,1.0,,15.0
Solly March,Brighton,23.0,"MF,FW",1851.0,1.0,1.0,,5.0
Jamie Murphy,Brighton,27.0,MF,168.0,0.0,0.0,,1.75
Glenn Murray,Brighton,33.0,FW,2192.0,12.0,0.0,,3.0
Mahmoud Dahoud,Dortmund,21.0,MF,1146.0,0.0,4.0,,18.0
Liam Rosenior,Brighton,33.0,DF,164.0,0.0,0.0,,1.0
Mathew Ryan,Brighton,25.0,GK,3420.0,0.0,0.0,,8.0
Ezequiel Schelotto,Brighton,28.0,DF,1318.0,0.0,0.0,,4.5
Jordan Veretout,Fiorentina,24.0,MF,3209.0,8.0,1.0,,18.0
Markus Suttner,Brighton,30.0,DF,1179.0,0.0,0.0,,2.5
Leonardo Ulloa,Brighton,31.0,FW,267.0,1.0,0.0,,5.0
Kevin Kampl,Leverkusen,26.0,MF,30.0,0.0,0.0,,18.0
Phil Bardsley,Burnley,32.0,DF,1125.0,0.0,0.0,,1.5
Ashley Barnes,Burnley,27.0,FW,2165.0,9.0,0.0,,8.0
Robbie Brady,Burnley,25.0,"MF,FW",1277.0,1.0,2.0,,10.0
Jack Cork,Burnley,28.0,MF,3420.0,2.0,1.0,,15.0
Morgan Sanson,Marseille,22.0,MF,2165.0,9.0,2.0,,18.0
Tom Heaton,Burnley,31.0,GK,305.0,0.0,0.0,,4.0
Kevin Kampl,RB Leipzig,26.0,MF,2019.0,1.0,3.0,,18.0
Aaron Lennon,Burnley,30.0,"MF,FW",1118.0,0.0,2.0,,5.0
Sven Bender,Leverkusen,28.0,DF,2345.0,2.0,0.0,,15.0
Matthew Lowton,Burnley,28.0,DF,2295.0,0.0,3.0,,5.0
Eliaquim Mangala,Manchester City,26.0,DF,488.0,0.0,0.0,,15.0
Nabil Bentaleb,Schalke 04,22.0,MF,1011.0,4.0,3.0,,18.0
Nick Pope,Burnley,25.0,GK,3115.0,0.0,0.0,,10.0
Jamaal Lascelles,Newcastle Utd,23.0,DF,2928.0,3.0,0.0,,15.0
Charlie Taylor,Burnley,23.0,DF,950.0,0.0,0.0,,5.0
Sam Vokes,Burnley,27.0,FW,998.0,4.0,1.0,,6.0
Jonathan Walters,Burnley,33.0,FW,39.0,0.0,0.0,,2.0
Stephen Ward,Burnley,31.0,DF,2460.0,1.0,1.0,,3.0
Nahki Wells,Burnley,27.0,FW,55.0,0.0,0.0,,4.5
Ashley Westwood,Burnley,27.0,MF,1111.0,0.0,1.0,,4.0
Chris Wood,Burnley,25.0,FW,1624.0,10.0,1.0,,18.0
Enzo Crivelli,Caen,22.0,FW,726.0,2.0,1.0,,4.0
Malang Sarr,Nice,18.0,DF,1322.0,0.0,0.0,,15.0
James Ward-Prowse,Southampton,22.0,"FW,MF",1716.0,3.0,3.0,,18.0
Joe Allen,Stoke City,27.0,MF,3139.0,2.0,6.0,,18.0
Willi Orban,RB Leipzig,24.0,DF,2126.0,3.0,0.0,,15.0
Joris Gnagnon,Rennes,20.0,DF,2918.0,2.0,2.0,,15.0
Wesley Hoedt,Southampton,23.0,DF,2520.0,0.0,1.0,,15.0
Damir Ceter,Cagliari,19.0,"FW,MF",199.0,0.0,0.0,,1.0
Luca Cigarini,Cagliari,31.0,MF,2024.0,2.0,3.0,,1.5
Andrea Cossu,Cagliari,37.0,"MF,FW",243.0,0.0,1.0,,0.01
Alessio Cragno,Cagliari,23.0,GK,2536.0,0.0,0.0,,9.0
Luca Crosta,Cagliari,19.0,GK,90.0,0.0,0.0,,0.02
Mousa Dembélé,Tottenham,30.0,MF,1879.0,0.0,0.0,,18.0
Gregory van der Wiel,Cagliari,29.0,DF,288.0,0.0,0.0,,1.0
Moussa Sissoko,Tottenham,27.0,"MF,FW",1386.0,1.0,1.0,,18.0
Paolo Faragò,Cagliari,24.0,"DF,MF",2457.0,2.0,4.0,,6.0
Diego Farias,Cagliari,27.0,"FW,MF",1609.0,1.0,4.0,,3.3
Niccolò Giannetti,Cagliari,26.0,"FW,MF",293.0,0.0,0.0,,1.0
Senna Miangue,Cagliari,20.0,"MF,DF",805.0,0.0,1.0,,1.5
Simone Padoin,Cagliari,33.0,"DF,MF",3103.0,1.0,0.0,,0.05
Leonardo Pavoletti,Cagliari,28.0,FW,2719.0,11.0,0.0,,9.0
João Pedro,Cagliari,25.0,"MF,FW",1656.0,5.0,2.0,,5.0
Kurt Zouma,Stoke City,22.0,DF,2888.0,1.0,0.0,,15.0
Rafael,Cagliari,35.0,GK,794.0,0.0,0.0,,0.08
Alfie Mawson,Swansea City,23.0,DF,3420.0,2.0,1.0,,15.0
Marco Sau,Cagliari,29.0,"FW,MF",1311.0,2.0,0.0,,2.0
Sergio Álvarez,Celta Vigo,30.0,GK,1479.0,0.0,0.0,,2.0
Iago Aspas,Celta Vigo,29.0,FW,2933.0,22.0,5.0,,25.0
Rubén Blanco,Celta Vigo,22.0,GK,1941.0,0.0,0.0,,3.0
Lucas Boyé,Celta Vigo,21.0,"FW,MF",287.0,0.0,0.0,,1.5
Jeison Murillo,Valencia,25.0,DF,1374.0,0.0,0.0,,15.0
Jonny Evans,West Brom,29.0,DF,2270.0,2.0,2.0,,15.0
Maxi Gómez,Celta Vigo,20.0,FW,3056.0,17.0,4.0,,25.0
Calum Chambers,Arsenal,22.0,DF,866.0,0.0,0.0,,14.0
John Guidetti,Celta Vigo,25.0,FW,119.0,0.0,0.0,,5.0
André Gomes,Barcelona,24.0,"MF,FW",640.0,0.0,0.0,,15.0
Andrew Hjulsager,Celta Vigo,22.0,"DF,MF",15.0,0.0,0.0,,0.08
Stanislav Lobotka,Celta Vigo,22.0,MF,3062.0,0.0,0.0,,15.0
Hugo Mallo,Celta Vigo,26.0,DF,2998.0,0.0,5.0,,12.0
Brais Méndez,Celta Vigo,20.0,"MF,FW",951.0,1.0,2.0,,3.5
Emre Mor,Celta Vigo,20.0,"FW,MF",679.0,1.0,1.0,,3.0
Nemanja Radoja,Celta Vigo,24.0,MF,1111.0,0.0,0.0,,6.0
Facundo Roncaglia,Celta Vigo,30.0,DF,1511.0,0.0,0.0,,3.0
Pione Sisto,Celta Vigo,22.0,"FW,MF",2500.0,5.0,7.0,,15.0
Daniel Wass,Celta Vigo,28.0,"MF,FW",2920.0,4.0,8.0,,15.0
Marcos Alonso,Chelsea,26.0,"DF,MF",2855.0,7.0,2.0,,40.0
Jannik Vestergaard,M'Gladbach,24.0,DF,2880.0,3.0,0.0,,14.0
César Azpilicueta,Chelsea,27.0,DF,3330.0,2.0,6.0,,40.0
Tiemoué Bakayoko,Chelsea,22.0,MF,2126.0,2.0,2.0,,40.0
Davy Pröpper,Brighton,25.0,MF,3119.0,0.0,4.0,,15.0
Michy Batshuayi,Chelsea,23.0,FW,360.0,2.0,1.0,,40.0
Willy Caballero,Chelsea,35.0,GK,270.0,0.0,0.0,,1.0
Germán Pezzella,Fiorentina,26.0,DF,2979.0,1.0,0.0,,13.0
Federico Fazio,Roma,30.0,DF,2922.0,2.0,1.0,,13.0
Thibaut Courtois,Chelsea,25.0,GK,3150.0,0.0,0.0,,60.0
Ruben Loftus-Cheek,Crystal Palace,21.0,"MF,FW",1874.0,2.0,3.0,,15.0
Tom Davies,Everton,19.0,MF,1900.0,2.0,1.0,,15.0
Olivier Giroud,Chelsea,30.0,FW,613.0,3.0,1.0,,18.0
Eden Hazard,Chelsea,26.0,"FW,MF",2422.0,12.0,4.0,,110.0
Davy Klaassen,Everton,24.0,"MF,FW",251.0,0.0,0.0,,15.0
Juan Jesus,Roma,26.0,DF,1658.0,0.0,0.0,,13.0
Álvaro Morata,Chelsea,24.0,FW,2061.0,11.0,6.0,,65.0
Victor Moses,Chelsea,26.0,"DF,MF",2110.0,3.0,3.0,,20.0
Charly Musonda Jr.,Chelsea,20.0,FW,37.0,0.0,0.0,,5.0
Pedro,Chelsea,30.0,"FW,MF",1523.0,4.0,2.0,,25.0
Mateo Musacchio,Milan,26.0,DF,1202.0,0.0,1.0,,12.5
Willian,Chelsea,28.0,"FW,MF",1890.0,6.0,7.0,,32.0
Davide Zappacosta,Chelsea,25.0,"DF,MF",1098.0,1.0,1.0,,20.0
Shane Duffy,Brighton,25.0,DF,3292.0,0.0,1.0,,12.0
Rodrigo Bentancur,Juventus,20.0,MF,581.0,0.0,0.0,,15.0
Valter Birsa,Chievo,30.0,"MF,FW",2504.0,3.0,6.0,,4.0
Fabrizio Cacciatore,Chievo,30.0,DF,2871.0,2.0,2.0,,1.2
James Milner,Liverpool,31.0,MF,1775.0,0.0,3.0,,15.0
Ömer Toprak,Dortmund,28.0,DF,2020.0,0.0,1.0,,12.0
Fabio Depaoli,Chievo,20.0,"MF,DF",1192.0,0.0,0.0,,1.8
Kevin Vogt,Hoffenheim,25.0,DF,2790.0,0.0,1.0,,12.0
Luca Garritano,Chievo,23.0,"MF,FW",189.0,0.0,0.0,,1.0
Fabian Delph,Manchester City,27.0,DF,1741.0,1.0,2.0,,15.0
Emanuele Giaccherini,Chievo,32.0,"MF,FW",903.0,3.0,2.0,,1.0
Massimo Gobbi,Chievo,36.0,DF,2048.0,0.0,2.0,,0.03
Roberto Inglese,Chievo,25.0,FW,2782.0,12.0,1.0,,10.0
Jonjo Shelvey,Newcastle Utd,25.0,MF,2270.0,1.0,3.0,,15.0
Riccardo Meggiorini,Chievo,31.0,FW,786.0,0.0,0.0,,0.06
Sergio Pellissier,Chievo,38.0,FW,560.0,1.0,0.0,,0.02
Manuel Pucciarelli,Chievo,26.0,FW,1380.0,2.0,0.0,,2.5
Karol Linetty,Sampdoria,22.0,MF,2139.0,3.0,1.0,,15.0
Stefano Sorrentino,Chievo,38.0,GK,3420.0,0.0,0.0,,0.08
Abdou Diallo,Mainz 05,21.0,DF,2415.0,2.0,1.0,,12.0
Lukas Klostermann,RB Leipzig,21.0,DF,2190.0,1.0,0.0,,12.0
Andrea Barberis,Crotone,23.0,MF,3029.0,2.0,1.0,,2.0
Badou Ndiaye,Stoke City,26.0,MF,1138.0,2.0,1.0,,15.0
Ante Budimir,Crotone,26.0,FW,1588.0,6.0,0.0,,1.5
Jesús Vallejo,Real Madrid,20.0,DF,630.0,0.0,0.0,,12.0
Ezequiel Garay,Valencia,30.0,DF,2026.0,0.0,0.0,,12.0
Víctor Ruiz,Villarreal,28.0,DF,2416.0,2.0,0.0,,12.0
Alex Cordaz,Crotone,34.0,GK,3420.0,0.0,0.0,,1.0
Jakub Jankto,Udinese,21.0,"MF,FW",2654.0,4.0,4.0,,15.0
Moussa Diaby,Crotone,18.0,MF,69.0,0.0,0.0,,0.05
Rafael Tolói,Atalanta,26.0,DF,2445.0,1.0,2.0,,11.0
Davide Faraoni,Crotone,25.0,DF,1754.0,2.0,4.0,,1.0
Oliver Kragl,Crotone,27.0,MF,99.0,0.0,0.0,,1.3
Rolando Mandragora,Crotone,20.0,MF,3240.0,2.0,0.0,,10.0
Bruno Martella,Crotone,24.0,DF,2616.0,1.0,3.0,,2.2
Andrea Nalini,Crotone,27.0,"FW,MF",1638.0,0.0,2.0,,1.0
Federico Ricci,Crotone,23.0,"FW,MF",921.0,1.0,1.0,,2.7
Abdoulaye Doucouré,Watford,24.0,MF,3324.0,7.0,3.0,,15.0
Aristóteles Romero,Crotone,21.0,MF,86.0,0.0,0.0,,0.08
Mario Sampirisi,Crotone,24.0,DF,2194.0,0.0,0.0,,0.09
Adrian Stoian,Crotone,26.0,"MF,FW",2133.0,2.0,4.0,,1.8
Aleksandar Tonev,Crotone,27.0,"FW,MF",401.0,0.0,0.0,,0.07
Marcello Trotta,Crotone,24.0,FW,2258.0,7.0,2.0,,3.5
Marco Tumminello,Crotone,18.0,FW,203.0,3.0,1.0,,1.0
Remo Freuler,Atalanta,25.0,MF,3006.0,5.0,2.0,,14.0
Patrick van Aanholt,Crystal Palace,26.0,DF,2184.0,5.0,1.0,,9.0
Christian Benteke,Crystal Palace,26.0,FW,2240.0,3.0,5.0,,22.0
Marco Benassi,Fiorentina,22.0,"MF,FW",2782.0,5.0,3.0,,13.0
Martin Hinteregger,Augsburg,24.0,DF,2655.0,0.0,0.0,,10.0
Lewis Dunk,Brighton,25.0,DF,3420.0,1.0,1.0,,10.0
Timothy Fosu-Mensah,Crystal Palace,19.0,DF,1596.0,0.0,0.0,,7.0
Wayne Hennessey,Crystal Palace,30.0,GK,2430.0,0.0,0.0,,4.0
Sullay Kaikai,Crystal Palace,21.0,MF,14.0,0.0,0.0,,0.05
Martin Kelly,Crystal Palace,27.0,DF,1195.0,0.0,0.0,,3.0
Freddie Ladapo,Crystal Palace,24.0,FW,17.0,0.0,0.0,,0.025
Kerem Demirbay,Hoffenheim,24.0,MF,1211.0,2.0,2.0,,12.0
Marouane Fellaini,Manchester Utd,29.0,MF,683.0,4.0,0.0,,12.0
Jason Puncheon,Crystal Palace,31.0,"MF,FW",645.0,0.0,0.0,,5.0
Ben Mee,Burnley,27.0,DF,2610.0,0.0,0.0,,10.0
Bakary Sako,Crystal Palace,29.0,"FW,MF",478.0,3.0,0.0,,5.0
Jeffrey Schlupp,Crystal Palace,24.0,"DF,MF",1745.0,0.0,1.0,,9.0
Pape Souaré,Crystal Palace,27.0,DF,9.0,0.0,0.0,,3.5
Julián Speroni,Crystal Palace,38.0,GK,990.0,0.0,0.0,,0.025
Ramiro Funes Mori,Everton,26.0,"DF,MF",121.0,0.0,0.0,,10.0
Andros Townsend,Crystal Palace,26.0,"FW,MF",3120.0,2.0,7.0,,15.0
Aaron Wan-Bissaka,Crystal Palace,19.0,DF,627.0,0.0,0.0,,1.0
Joel Ward,Crystal Palace,27.0,DF,1613.0,0.0,1.0,,5.0
Wilfried Zaha,Crystal Palace,24.0,FW,2549.0,9.0,3.0,,30.0
Dani Ceballos,Real Madrid,20.0,"MF,FW",404.0,2.0,0.0,,12.0
Benjamin Bourigeaud,Rennes,23.0,"MF,FW",3102.0,10.0,7.0,,12.0
Dylan Bahamboula,Dijon,22.0,"FW,MF",30.0,0.0,0.0,,0.06
Éver Banega,Sevilla,29.0,MF,2399.0,3.0,3.0,,12.0
Arnold Bouka Moutou,Dijon,28.0,DF,336.0,0.0,0.0,,0.08
Fouad Chafik,Dijon,30.0,DF,1612.0,0.0,2.0,,1.5
Karim Rekik,Hertha BSC,22.0,DF,2302.0,2.0,2.0,,10.0
Oussama Haddadi,Dijon,25.0,DF,2504.0,1.0,1.0,,3.0
Benjamin Jeannot,Dijon,25.0,"FW,MF",1405.0,4.0,1.0,,2.5
Terence Kongolo,Huddersfield,23.0,DF,1049.0,0.0,0.0,,10.0
Giorgio Chiellini,Juventus,32.0,DF,2161.0,0.0,1.0,,10.0
Thomas Delaney,Werder Bremen,25.0,MF,2796.0,3.0,4.0,,12.0
Sergi Darder,Espanyol,23.0,MF,2778.0,1.0,2.0,,11.0
Eden Massouema,Dijon,20.0,MF,189.0,0.0,0.0,,0.015
Baptiste Reynet,Dijon,26.0,GK,3420.0,0.0,0.0,,5.0
Valentin Rosier,Dijon,20.0,DF,2781.0,0.0,3.0,,4.5
Vincent Rüfli,Dijon,29.0,"MF,FW",25.0,0.0,0.0,,0.09
Wesley Saïd,Dijon,22.0,"FW,MF",1839.0,9.0,1.0,,6.0
Frédéric Sammaritano,Dijon,31.0,"FW,MF",1429.0,0.0,3.0,,1.0
Naïm Sliti,Dijon,25.0,"FW,MF",2291.0,7.0,6.0,,7.0
Mouctar Diakhaby,Lyon,20.0,DF,728.0,1.0,0.0,,10.0
Sergi Darder,Lyon,23.0,MF,210.0,0.0,0.0,,11.0
Vincent Kompany,Manchester City,31.0,DF,1394.0,1.0,1.0,,10.0
Pierre-Emerick Aubameyang,Dortmund,28.0,FW,1416.0,13.0,3.0,,75.0
Terence Kongolo,Monaco,23.0,DF,256.0,0.0,0.0,,10.0
Michy Batshuayi,Dortmund,23.0,FW,839.0,7.0,1.0,,40.0
Jacob Bruun Larsen,Dortmund,18.0,DF,7.0,0.0,0.0,,0.05
Roman Bürki,Dortmund,26.0,GK,2969.0,0.0,0.0,,7.0
Andrés Iniesta,Barcelona,33.0,"MF,FW",1862.0,1.0,2.0,,10.0
Godfred Donsah,Bologna,21.0,MF,1794.0,2.0,1.0,,10.0
Sergio Gómez,Dortmund,16.0,MF,9.0,0.0,0.0,,2.0
Mario Götze,Dortmund,25.0,MF,1601.0,2.0,3.0,,18.0
Raphaël Guerreiro,Dortmund,23.0,"DF,MF",547.0,1.0,1.0,,18.0
Alexander Isak,Dortmund,17.0,"FW,MF",119.0,0.0,0.0,,6.0
Shinji Kagawa,Dortmund,28.0,MF,1166.0,5.0,2.0,,13.0
Felix Passlack,Dortmund,19.0,DF,13.0,0.0,0.0,,1.5
Maximilian Philipp,Dortmund,23.0,"FW,MF",1203.0,9.0,1.0,,20.0
Christian Pulisic,Dortmund,18.0,FW,2302.0,4.0,5.0,,45.0
Marco Reus,Dortmund,28.0,"MF,FW",928.0,7.0,0.0,,35.0
Jadon Sancho,Dortmund,17.0,FW,690.0,1.0,4.0,,15.0
Marcel Schmelzer,Dortmund,29.0,DF,1491.0,0.0,0.0,,5.0
André Schürrle,Dortmund,26.0,FW,1236.0,1.0,6.0,,15.0
Jeremy Toljan,Dortmund,22.0,DF,1211.0,1.0,2.0,,5.0
Diego Carlos,Nantes,24.0,DF,2292.0,1.0,0.0,,10.0
Julian Weigl,Dortmund,21.0,MF,1944.0,1.0,0.0,,30.0
Andriy Yarmolenko,Dortmund,27.0,"FW,MF",1039.0,3.0,3.0,,23.0
Thiago Silva,Paris S-G,32.0,DF,2115.0,1.0,1.0,,10.0
Iván Alejo,Eibar,22.0,"FW,MF",1127.0,1.0,3.0,,2.0
José Ángel,Eibar,27.0,DF,2423.0,0.0,7.0,,2.5
Gian Marco Ferrari,Sampdoria,25.0,DF,2645.0,2.0,0.0,,10.0
Bebé,Eibar,27.0,"MF,FW",365.0,0.0,1.0,,1.0
Ander Capa,Eibar,25.0,DF,2256.0,0.0,1.0,,3.0
Charles,Eibar,33.0,FW,1578.0,8.0,1.0,,1.5
Sergi Enrich,Eibar,27.0,FW,1332.0,3.0,1.0,,3.0
Pascal Groß,Brighton,26.0,"MF,FW",2928.0,7.0,8.0,,10.0
Jeff Hendrick,Burnley,25.0,"MF,FW",2331.0,2.0,2.0,,10.0
Takashi Inui,Eibar,29.0,"MF,FW",2622.0,5.0,3.0,,5.0
Yohan Cabaye,Crystal Palace,31.0,MF,2376.0,0.0,1.0,,10.0
David Juncà,Eibar,23.0,DF,900.0,0.0,3.0,,1.5
Pedro León,Eibar,30.0,"FW,MF",930.0,0.0,4.0,,2.0
Francesco Acerbi,Sassuolo,29.0,DF,3420.0,0.0,0.0,,10.0
Bruno Martins Indi,Stoke City,25.0,DF,1243.0,0.0,0.0,,10.0
Fabián Orellana,Eibar,31.0,"MF,FW",1178.0,3.0,2.0,,2.0
Rubén Peña,Eibar,26.0,"DF,FW",1733.0,1.0,1.0,,2.0
Ryan Shawcross,Stoke City,29.0,DF,2371.0,1.0,1.0,,10.0
Asier Riesgo,Eibar,33.0,GK,90.0,0.0,0.0,,0.04
Florian Grillitsch,Hoffenheim,21.0,MF,1888.0,1.0,2.0,,10.0
Kevin Wimmer,Stoke City,24.0,DF,1323.0,0.0,0.0,,10.0
Aymen Barkok,Eint Frankfurt,19.0,"MF,FW",314.0,0.0,1.0,,2.0
Danny Blum,Eint Frankfurt,26.0,"FW,DF",29.0,1.0,0.0,,0.075
Kevin-Prince Boateng,Eint Frankfurt,30.0,"MF,FW",2357.0,6.0,1.0,,7.0
Timothy Chandler,Eint Frankfurt,27.0,"DF,MF",1892.0,2.0,4.0,,5.0
Danny da Costa,Eint Frankfurt,24.0,DF,1202.0,1.0,2.0,,3.5
Marco Fabián,Eint Frankfurt,28.0,"FW,MF",422.0,1.0,0.0,,4.5
Yerry Mina,Barcelona,22.0,DF,372.0,0.0,0.0,,9.0
Gelson Fernandes,Eint Frankfurt,30.0,MF,1036.0,0.0,0.0,,1.5
Aaron Mooy,Huddersfield,26.0,MF,3067.0,4.0,3.0,,10.0
Sébastien Haller,Eint Frankfurt,23.0,FW,2347.0,9.0,4.0,,12.0
Makoto Hasebe,Eint Frankfurt,33.0,"DF,MF",2090.0,0.0,0.0,,1.0
Branimir Hrgota,Eint Frankfurt,24.0,"FW,MF",196.0,0.0,0.0,,1.0
Daichi Kamada,Eint Frankfurt,20.0,"FW,MF",144.0,0.0,0.0,,1.0
Omar Mascarell,Eint Frankfurt,24.0,MF,771.0,1.0,0.0,,8.0
Alexander Meier,Eint Frankfurt,34.0,FW,4.0,1.0,0.0,,0.075
Aïssa Mandi,Betis,25.0,DF,3024.0,1.0,0.0,,9.0
Benedikt Höwedes,Juventus,29.0,DF,247.0,1.0,0.0,,9.0
Vicente Iborra,Leicester City,29.0,MF,1410.0,3.0,0.0,,10.0
Taleb Tawatha,Eint Frankfurt,25.0,"DF,MF",441.0,0.0,1.0,,1.5
Jetro Willems,Eint Frankfurt,23.0,"DF,MF",1664.0,0.0,2.0,,7.0
Marius Wolf,Eint Frankfurt,22.0,"MF,DF",2363.0,5.0,8.0,,10.0
Charles Aránguiz,Leverkusen,28.0,MF,2302.0,1.0,3.0,,10.0
Benjamin Stambouli,Schalke 04,26.0,"DF,MF",2197.0,0.0,2.0,,9.0
Javi Fuego,Espanyol,33.0,MF,1336.0,0.0,0.0,,1.0
Sergio García,Espanyol,34.0,"FW,MF",1647.0,2.0,5.0,,1.5
João Moutinho,Monaco,30.0,MF,2802.0,1.0,4.0,,10.0
Álvaro González,Villarreal,27.0,DF,2899.0,0.0,2.0,,9.0
David López,Espanyol,27.0,"DF,MF",3330.0,1.0,0.0,,8.0
Diego López,Espanyol,35.0,GK,942.0,0.0,0.0,,0.05
Javi López,Espanyol,31.0,DF,965.0,0.0,0.0,,1.0
Pau López,Espanyol,22.0,GK,2478.0,0.0,0.0,,5.0
José Manuel Jurado,Espanyol,31.0,"MF,FW",1499.0,0.0,3.0,,2.5
Aarón Martín,Espanyol,20.0,DF,2816.0,0.0,0.0,,12.0
Óscar Melendo,Espanyol,19.0,"MF,FW",693.0,0.0,1.0,,1.0
Gerard Moreno,Espanyol,25.0,FW,3411.0,16.0,1.0,,20.0
Angelo Ogbonna,West Ham,29.0,DF,2880.0,1.0,0.0,,9.0
Marc Navarro,Espanyol,22.0,DF,1110.0,1.0,1.0,,2.0
Hernán Pérez,Espanyol,28.0,MF,141.0,0.0,0.0,,1.2
Pablo Piatti,Espanyol,28.0,"MF,FW",1733.0,2.0,4.0,,6.0
Marc Roca,Espanyol,20.0,MF,269.0,0.0,0.0,,0.08
Carlos Sánchez,Espanyol,31.0,MF,1122.0,0.0,0.0,,2.0
Armando Izzo,Genoa,25.0,DF,1387.0,1.0,0.0,,8.5
Mikel Merino,Newcastle Utd,21.0,MF,1347.0,1.0,1.0,,10.0
Dídac Vilà,Espanyol,28.0,"DF,MF",735.0,0.0,0.0,,1.0
Leighton Baines,Everton,32.0,DF,1909.0,2.0,3.0,,8.0
Wylan Cyprien,Nice,22.0,MF,949.0,2.0,1.0,,10.0
Yannick Bolasie,Everton,28.0,"FW,MF",851.0,1.0,0.0,,18.0
Dominic Calvert-Lewin,Everton,20.0,"FW,MF",1882.0,4.0,6.0,,15.0
Benjamin André,Rennes,26.0,MF,3012.0,3.0,2.0,,10.0
Jeffrey Gouweleeuw,Augsburg,26.0,DF,2385.0,0.0,0.0,,8.0
Sergi Gómez,Celta Vigo,25.0,DF,2680.0,1.0,0.0,,8.0
James Tomkins,Crystal Palace,28.0,DF,2387.0,3.0,0.0,,8.0
Kevin Akpoguma,Hoffenheim,22.0,DF,1690.0,0.0,1.0,,8.0
Jonjoe Kenny,Everton,20.0,DF,1590.0,0.0,1.0,,5.0
Gerson,Roma,20.0,"MF,FW",909.0,2.0,1.0,,10.0
Aaron Lennon,Everton,30.0,"FW,MF",793.0,0.0,0.0,,5.0
Ademola Lookman,Everton,19.0,"MF,FW",159.0,0.0,0.0,,12.0
Benjamin Hübner,Hoffenheim,28.0,DF,2315.0,3.0,2.0,,8.0
